TradeDate,ATM_IV_5_40D,ATM_IV_10_40D,ATM_IV_30_40D
20051209,0.030203,0.044202,0.070952
20051212,0.031869,0.046568,0.074647
20051213,0.029975,0.044223,0.072043
20051214,0.029672,0.044255,0.070317
20051215,0.028741,0.043487,0.069643
20051216,0.028295,0.042055,0.067039
20051219,0.02792 ,0.04191 ,0.066887
20051220,0.026546,0.04157 ,0.066231
20051221,0.027088,0.04193 ,0.067216
20051222,0.028022,0.041346,0.066339
20051223,0.028876,0.043131,0.067915
20051227,0.029899,0.044083,0.07087 
20051228,0.029904,0.045702,0.070993
20051229,0.029636,0.044453,0.071078
20051230,0.030125,0.046592,0.072164
20060103,0.031372,0.047836,0.075592
20060104,0.029627,0.045527,0.073051
20060105,0.029608,0.043836,0.070817
20060106,0.02815 ,0.04185 ,0.068286
20060109,0.027182,0.041537,0.066027
20060110,0.027856,0.042114,0.066541
20060111,0.02746 ,0.04218 ,0.067018
20060112,0.028278,0.043033,0.067979
20060113,0.028194,0.042966,0.067854
20060117,0.029589,0.043808,0.071126
20060118,0.028555,0.043107,0.069987
20060119,0.028323,0.043871,0.06995 
20060120,0.028734,0.043369,0.069523
20060123,0.029314,0.045102,0.071628
20060124,0.028434,0.043694,0.071503
20060125,0.029715,0.046106,0.073574
20060126,0.031136,0.047713,0.076127
20060127,0.030283,0.045173,0.073394
20060130,0.031439,0.048235,0.076835
20060131,0.031003,0.047019,0.075959
20060201,0.031289,0.047162,0.07546 
20060202,0.030606,0.046292,0.073922
20060203,0.02979 ,0.044565,0.071992
20060206,0.029832,0.044868,0.072991
20060207,0.029341,0.044834,0.073625
20060208,0.029775,0.045694,0.074969
20060209,0.029461,0.044574,0.074013
20060210,0.030023,0.045421,0.075145
20060213,0.031168,0.047211,0.075817
20060214,0.031144,0.045573,0.073967
20060215,0.028072,0.042127,0.071251
20060216,0.027147,0.040483,0.067214
20060217,0.026664,0.039612,0.06752 
20060221,0.027675,0.041247,0.069353
20060222,0.025701,0.039001,0.066334
20060223,0.025942,0.039575,0.066066
20060224,0.025015,0.037894,0.063459
20060227,0.025618,0.039927,0.065675
20060228,0.026534,0.040203,0.066257
20060301,0.027256,0.040681,0.068496
20060302,0.029096,0.043703,0.072986
20060303,0.028167,0.041691,0.070846
20060306,0.029702,0.045821,0.07562 
20060307,0.029911,0.046488,0.076343
20060308,0.029053,0.045739,0.075712
20060309,0.028798,0.044246,0.072527
20060310,0.027284,0.041467,0.068905
20060313,0.028661,0.043502,0.07148 
20060314,0.027849,0.04183 ,0.069159
20060315,0.028141,0.043007,0.070535
20060316,0.028507,0.042247,0.067521
20060317,0.028396,0.042117,0.066524
20060320,0.027831,0.043186,0.068357
20060321,0.028671,0.042624,0.069239
20060322,0.028074,0.041671,0.067234
20060323,0.029167,0.042777,0.068539
20060324,0.028872,0.041509,0.066762
20060327,0.028847,0.042209,0.06876 
20060328,0.029288,0.043476,0.068901
20060329,0.029432,0.045466,0.070146
20060330,0.031109,0.046818,0.073316
20060331,0.029835,0.043688,0.070362
20060403,0.031126,0.046504,0.07292 
20060404,0.029074,0.044663,0.070541
20060405,0.028228,0.042507,0.069044
20060406,0.02885 ,0.044281,0.071215
20060407,0.029659,0.045184,0.074328
20060410,0.02934 ,0.04421 ,0.073432
20060411,0.028669,0.043741,0.07135 
20060412,0.029534,0.045267,0.073709
20060413,0.028262,0.04507 ,0.073859
20060417,0.030049,0.046178,0.074757
20060418,0.029269,0.045423,0.073336
20060419,0.028704,0.044866,0.073843
20060420,0.028312,0.043911,0.071422
20060421,0.028686,0.043065,0.071034
20060424,0.029326,0.043955,0.072406
20060425,0.02936 ,0.045041,0.074121
20060426,0.02976 ,0.045222,0.074811
20060427,0.028558,0.043767,0.07172 
20060428,0.027156,0.042022,0.069642
20060501,0.028981,0.044694,0.072947
20060502,0.028642,0.044078,0.070998
20060503,0.029522,0.045183,0.07364 
20060504,0.029125,0.044132,0.071864
20060505,0.027464,0.042183,0.069536
20060508,0.028882,0.043472,0.071973
20060509,0.028927,0.044121,0.073179
20060510,0.028996,0.042577,0.072561
20060511,0.027987,0.044072,0.073431
20060512,0.030055,0.04518 ,0.077893
20060515,0.030365,0.046065,0.079586
20060516,0.028896,0.045055,0.076416
20060517,0.029636,0.046355,0.078019
20060518,0.030076,0.046052,0.078266
20060519,0.0299  ,0.045535,0.078307
20060522,0.032099,0.048604,0.08263 
20060523,0.029323,0.046975,0.079655
20060524,0.031333,0.04886 ,0.081596
20060525,0.030777,0.047567,0.079271
20060526,0.029395,0.046849,0.076268
20060530,0.030256,0.04708 ,0.078833
20060531,0.029671,0.046167,0.077315
20060601,0.028192,0.043204,0.073424
20060602,0.027732,0.043282,0.072437
20060605,0.029405,0.043948,0.073077
20060606,0.028605,0.043761,0.071268
20060607,0.027745,0.043191,0.071215
20060608,0.028741,0.043442,0.072068
20060609,0.027916,0.042282,0.070675
20060612,0.028923,0.043852,0.0724  
20060613,0.028527,0.043664,0.072609
20060614,0.027397,0.042328,0.070393
20060615,0.027194,0.042843,0.069187
20060616,0.02757 ,0.042244,0.069568
20060619,0.028566,0.043542,0.070718
20060620,0.028637,0.043561,0.070131
20060621,0.027884,0.042918,0.071119
20060622,0.029557,0.045595,0.072504
20060623,0.029121,0.044637,0.072329
20060626,0.029462,0.04523 ,0.074805
20060627,0.028509,0.043441,0.070978
20060628,0.0283  ,0.042984,0.069726
20060629,0.027371,0.04274 ,0.068821
20060630,0.028164,0.04261 ,0.069538
20060703,0.028492,0.043629,0.070346
20060705,0.028005,0.043695,0.070959
20060706,0.028316,0.043708,0.070645
20060707,0.027549,0.041695,0.06841 
20060710,0.026666,0.042617,0.068969
20060711,0.026815,0.041412,0.068348
20060712,0.027468,0.04201 ,0.069451
20060713,0.029116,0.04452 ,0.072348
20060714,0.030364,0.044296,0.070402
20060717,0.029712,0.044603,0.071482
20060718,0.029908,0.044378,0.072093
20060719,0.028777,0.041672,0.06875 
20060720,0.029529,0.04065 ,0.069299
20060721,0.02944 ,0.041179,0.069322
20060724,0.028737,0.04057 ,0.070491
20060725,0.028478,0.039882,0.068739
20060726,0.029008,0.040756,0.068881
20060727,0.027383,0.040205,0.068498
20060728,0.027019,0.039274,0.068242
20060731,0.028425,0.040439,0.070969
20060801,0.029536,0.04095 ,0.071167
20060802,0.029654,0.040707,0.073129
20060803,0.029729,0.041758,0.073165
20060804,0.027564,0.039131,0.069466
20060807,0.028582,0.03946 ,0.072714
20060808,0.027869,0.038424,0.072265
20060809,0.026633,0.036871,0.071742
20060810,0.026113,0.036851,0.069922
20060811,0.02607 ,0.037069,0.069629
20060814,0.027567,0.037253,0.071234
20060815,0.027791,0.038387,0.07181 
20060816,0.026839,0.037847,0.07257 
20060817,0.027119,0.037341,0.070409
20060818,0.027646,0.037367,0.072444
20060821,0.028358,0.038405,0.071694
20060822,0.029031,0.038941,0.071964
20060823,0.027968,0.038483,0.071689
20060824,0.027296,0.037648,0.071628
20060825,0.027606,0.037303,0.07045 
20060828,0.028086,0.03778 ,0.070557
20060829,0.028297,0.038362,0.070425
20060830,0.02878 ,0.038792,0.072441
20060831,0.02975 ,0.038321,0.071238
20060901,0.028654,0.036078,0.067603
20060905,0.027383,0.036623,0.06691 
20060906,0.027612,0.037433,0.065409
20060907,0.026867,0.036573,0.065343
20060908,0.026977,0.037324,0.065049
20060911,0.027316,0.037766,0.065054
20060912,0.027209,0.037429,0.064811
20060913,0.027733,0.038189,0.065643
20060914,0.028061,0.038658,0.064685
20060915,0.025947,0.038006,0.061885
20060918,0.026509,0.038038,0.060674
20060919,0.025971,0.037359,0.060177
20060920,0.025128,0.037219,0.058336
20060921,0.027226,0.039252,0.061334
20060922,0.030141,0.045135,0.069089
20060925,0.030804,0.044761,0.070603
20060926,0.028952,0.042246,0.066202
20060927,0.028157,0.041368,0.064384
20060928,0.026685,0.039229,0.060115
20060929,0.026978,0.039214,0.059778
20061002,0.02775 ,0.039383,0.060983
20061003,0.025887,0.038065,0.057923
20061004,0.02699 ,0.038182,0.058475
20061005,0.027444,0.038173,0.058796
20061006,0.026708,0.037698,        
20061010,0.026876,0.037776,0.057249
20061011,0.026745,0.038121,0.057037
20061012,0.026104,0.037309,0.055653
20061013,0.025027,0.036988,0.056331
20061016,0.025855,0.037707,0.057168
20061017,0.02656 ,0.038158,0.058402
20061018,0.02533 ,0.035691,0.054608
20061019,0.024918,0.035422,0.053676
20061020,0.023854,0.034257,0.053287
20061023,0.024937,0.037205,0.055984
20061024,0.025343,0.036375,0.055686
20061025,0.025405,0.036078,0.055476
20061026,0.025953,0.037889,0.056367
20061027,0.027181,0.037959,0.05895 
20061030,0.026549,0.038714,0.058847
20061031,0.028313,0.039983,0.060728
20061101,0.028715,0.041595,0.063966
20061102,0.028379,0.040255,0.059841
20061103,0.025926,0.037687,0.056493
20061106,0.02684 ,0.037768,0.056699
20061107,0.027269,0.039183,0.058908
20061108,0.027545,0.038966,0.059475
20061109,0.026968,0.037779,0.058095
20061110,0.026849,0.039281,0.060098
20061113,0.028441,0.041778,0.062405
20061114,0.029485,0.041295,0.063193
20061115,0.029083,0.040427,0.062115
20061116,0.02853 ,0.039267,0.060927
20061117,0.027748,0.039856,0.061639
20061120,0.027683,0.038985,0.061081
20061121,0.026539,0.039016,0.058783
20061122,0.026171,0.038575,0.059163
20061124,0.027074,0.04136 ,0.061408
20061127,0.029126,0.042542,0.063958
20061128,0.029566,0.042271,0.063646
20061129,0.029579,0.041848,0.06196 
20061130,0.030541,0.043381,0.064157
20061201,0.031146,0.043721,0.064045
20061204,0.031226,0.04392 ,0.063846
20061205,0.030942,0.043581,0.063518
20061206,0.030744,0.04294 ,0.061921
20061207,0.03265 ,0.044203,0.064037
20061208,0.029893,0.041284,0.060315
20061211,0.029448,0.04125 ,0.061183
20061212,0.027638,0.038737,0.059174
20061213,0.028334,0.039712,0.058095
20061214,0.027761,0.03877 ,0.058229
20061215,0.02769 ,0.03903 ,0.056826
20061218,0.028328,0.038798,0.057914
20061219,0.027136,0.037897,0.055761
20061220,0.026363,0.036484,0.055563
20061221,0.02788 ,0.037396,0.055812
20061222,0.02769 ,0.038722,0.055975
20061226,0.028848,0.04096 ,0.059093
20061227,0.028154,0.039907,0.060553
20061228,0.028879,0.040858,0.059995
20061229,0.029617,0.041478,0.061814
20070102,0.031451,0.044791,0.065417
20070103,0.0307  ,0.043601,0.06518 
20070104,0.030198,0.042529,0.064338
20070105,0.028408,0.039724,0.06025 
20070108,0.028526,0.04023 ,0.059835
20070109,0.027842,0.038625,0.059652
20070110,0.027301,0.03969 ,0.059334
20070111,0.028782,0.040824,0.061698
20070112,0.027599,0.039349,0.060404
20070116,0.027478,0.039932,0.060507
20070117,0.02712 ,0.038789,0.060241
20070118,0.02649 ,0.038181,0.058617
20070119,0.024961,0.037354,0.057223
20070122,0.025439,0.036705,0.057491
20070123,0.025122,0.037442,0.058283
20070124,0.025832,0.037716,0.058443
20070125,0.026633,0.038486,0.059185
20070126,0.025754,0.038262,0.059938
20070129,0.026729,0.039109,0.061433
20070130,0.026417,0.039586,0.061483
20070131,0.026444,0.038753,0.060593
20070201,0.026023,0.038694,0.059207
20070202,0.024527,0.036032,0.055457
20070205,0.024755,0.036425,0.058017
20070206,0.025456,0.03793 ,0.057668
20070207,0.026568,0.038138,0.058935
20070208,0.02566 ,0.037827,0.057804
20070209,0.026448,0.038842,0.05876 
20070212,0.026898,0.038581,0.059872
20070213,0.026771,0.039813,0.060755
20070214,0.026235,0.037702,0.056817
20070215,0.027239,0.039568,0.059386
20070216,0.026403,0.039282,0.059132
20070220,0.027207,0.040109,0.061626
20070221,0.02671 ,0.039028,0.060076
20070222,0.026211,0.039041,0.059954
20070223,0.027591,0.040236,0.061696
20070226,0.029146,0.042073,0.063987
20070227,0.034065,0.047455,0.071103
20070228,0.032576,0.045287,0.068425
20070301,0.034696,0.048527,0.070156
20070302,0.037675,0.052114,0.077974
20070305,0.037986,0.051667,0.077187
20070306,0.033159,0.046226,0.068338
20070307,0.033713,0.047075,0.070526
20070308,0.03342 ,0.046322,0.068797
20070309,0.030669,0.041896,0.062748
20070312,0.0315  ,0.04418 ,0.064485
20070313,0.033405,0.046286,0.067644
20070314,0.03488 ,0.046675,0.06742 
20070315,0.033784,0.044841,0.065872
20070316,0.032687,0.044698,0.066725
20070319,0.032263,0.044186,0.065823
20070320,0.032361,0.043964,0.065221
20070321,0.031682,0.043219,0.063405
20070322,0.031528,0.041978,0.06173 
20070323,0.033277,0.043653,0.064953
20070326,0.033405,0.045451,0.067727
20070327,0.034317,0.047164,0.069477
20070328,0.035453,0.04584 ,0.069026
20070329,0.032145,0.043991,0.066361
20070330,0.033278,0.045142,0.067874
20070402,0.033245,0.043911,0.06678 
20070403,0.031265,0.042966,0.065369
20070404,0.031245,0.043519,0.064816
20070405,0.031575,0.04241 ,0.062248
20070406,0.028704,0.040334,0.060025
20070409,0.028579,0.039869,0.061089
20070410,0.027695,0.039482,0.060642
20070411,0.027011,0.03818 ,0.058519
20070412,0.026792,0.037697,0.057701
20070413,0.026938,0.037514,0.057598
20070416,0.027611,0.038083,0.057206
20070417,0.027736,0.038434,0.057045
20070418,0.027347,0.037806,0.056544
20070419,0.0262  ,0.036779,0.056942
20070420,0.026493,0.037729,0.055783
20070423,0.027608,0.037969,0.058037
20070424,0.027867,0.038124,0.057571
20070425,0.026617,0.03747 ,0.056986
20070426,0.027627,0.038336,0.056846
20070427,0.026701,0.037071,0.055051
20070430,0.027988,0.039131,0.0577  
20070501,0.027625,0.038422,0.056626
20070502,0.027171,0.036328,0.056028
20070503,0.026534,0.036064,0.05551 
20070504,0.025272,0.034179,0.052758
20070507,0.026035,0.034368,0.053469
20070508,0.024938,0.034459,0.053059
20070509,0.025113,0.034049,0.052584
20070510,0.025214,0.033013,0.050441
20070511,0.024552,0.033151,0.051105
20070514,0.025071,0.033349,0.051863
20070515,0.025348,0.03438 ,0.051554
20070516,0.0245  ,0.033447,0.050157
20070517,0.027018,0.034428,0.053302
20070518,0.027155,0.036063,0.055423
20070521,0.025889,0.035543,0.05537 
20070522,0.025931,0.036373,0.056517
20070523,0.025865,0.036622,0.0579  
20070524,0.026097,0.036478,0.056545
20070525,0.026456,0.036294,0.056527
20070529,0.026926,0.03792 ,0.059397
20070530,0.0275  ,0.038204,0.060214
20070531,0.028374,0.039235,0.062166
20070601,0.026775,0.038386,0.059094
20070604,0.025736,0.036242,0.057444
20070605,0.026707,0.036733,0.058112
20070606,0.027607,0.037884,0.058575
20070607,0.030431,0.043288,0.066426
20070608,0.032481,0.04899 ,0.075386
20070611,0.02972 ,0.044837,0.070443
20070612,0.034267,0.054266,0.084878
20070613,0.03341 ,0.053457,0.084074
20070614,0.030129,0.048614,0.080009
20070615,0.027698,0.044535,0.072539
20070618,0.02594 ,0.043614,0.071026
20070619,0.026621,0.041349,0.066987
20070620,0.028516,0.045183,0.070816
20070621,0.029951,0.046489,0.07455 
20070622,0.031083,0.046871,0.075022
20070625,0.031942,0.047317,0.074701
20070626,0.033015,0.048103,0.075184
20070627,0.032113,0.048228,0.074725
20070628,0.031825,0.046001,0.072688
20070629,0.031616,0.045573,0.070461
20070702,0.031296,0.045037,0.068478
20070703,0.031019,0.044666,0.067504
20070705,0.030197,0.046146,0.068211
20070706,0.029479,0.045238,0.067135
20070709,0.02968 ,0.045362,0.067857
20070710,0.031587,0.047989,0.070411
20070711,0.033249,0.050001,0.072608
20070712,0.032919,0.04898 ,0.073125
20070713,0.031468,0.047272,0.071578
20070716,0.032274,0.047142,0.071333
20070717,0.031588,0.047005,0.070306
20070718,0.032288,0.046598,0.071054
20070719,0.031377,0.045774,0.068696
20070720,0.03408 ,0.049642,0.071852
20070723,0.034457,0.050488,0.0735  
20070724,0.036309,0.051489,0.076207
20070725,0.037905,0.053928,0.078967
20070726,0.053463,0.06884 ,0.095495
20070727,0.049781,0.063789,0.090482
20070730,0.047661,0.05981 ,0.086886
20070731,0.044765,0.057226,0.081161
20070801,0.046793,0.060753,0.084142
20070802,0.043827,0.058413,0.08249 
20070803,0.045458,0.059031,0.080436
20070806,0.045098,0.060319,0.082681
20070807,0.042483,0.05779 ,0.078579
20070808,0.04222 ,0.055331,0.077735
20070809,0.049502,0.064332,0.083488
20070810,0.050004,0.065605,0.085473
20070813,0.050085,0.06515 ,0.084738
20070814,0.048761,0.063877,0.08343 
20070815,0.04892 ,0.062084,0.081058
20070816,0.059479,0.069663,0.088308
20070817,0.053391,0.064514,0.080815
20070820,0.057363,0.067628,0.085449
20070821,0.058425,0.067857,0.086586
20070822,0.052603,0.064521,0.082148
20070823,0.051211,0.063251,0.080019
20070824,0.048543,0.059429,0.07858 
20070827,0.047179,0.058955,0.077743
20070828,0.052737,0.062691,0.079368
20070829,0.049313,0.061134,0.07844 
20070830,0.051165,0.063032,0.078567
20070831,0.050861,0.060842,0.074597
20070904,0.052209,0.063144,0.075398
20070905,0.054265,0.06702 ,0.077229
20070906,0.051945,0.064794,0.076959
20070907,0.051097,0.065121,0.073772
20070910,0.055962,0.072107,0.087121
20070911,0.052846,0.069316,0.083339
20070912,0.052903,0.069078,0.08733 
20070913,0.051695,0.068091,0.086815
20070914,0.052509,0.068542,0.086721
20070917,0.052056,0.067274,0.086893
20070918,0.049072,0.062864,0.07962 
20070919,0.041687,0.056173,0.075464
20070920,0.041808,0.056621,0.079675
20070921,0.040513,0.053777,0.07506 
20070924,0.042194,0.056534,0.078079
20070925,0.044252,0.058442,0.081698
20070926,0.044093,0.058112,0.080798
20070927,0.043717,0.058248,0.080904
20070928,0.043829,0.057317,0.081149
20071001,0.043547,0.057477,0.081807
20071002,0.041626,0.055463,0.07983 
20071003,0.040586,0.053929,0.079637
20071004,0.0405  ,0.053438,0.077831
20071005,0.035964,0.048272,        
20071009,0.035452,0.049186,0.07511 
20071010,0.035194,0.047539,0.072565
20071011,0.033071,0.047128,0.070919
20071012,0.032602,0.045937,0.070594
20071015,0.034662,0.04666 ,0.071855
20071016,0.036644,0.047248,0.071161
20071017,0.040455,0.050856,0.074064
20071018,0.038335,0.048474,0.072137
20071019,0.038475,0.049978,0.073632
20071022,0.040795,0.052538,0.076917
20071023,0.040892,0.052658,0.0756  
20071024,0.044426,0.05721 ,0.080908
20071025,0.042859,0.056396,0.080199
20071026,0.043646,0.05432 ,0.080017
20071029,0.042089,0.05629 ,0.082508
20071030,0.04142 ,0.054277,0.07962 
20071031,0.040227,0.053953,0.079601
20071101,0.042604,0.056902,0.080829
20071102,0.047424,0.059281,0.083109
20071105,0.046603,0.059621,0.084304
20071106,0.04637 ,0.059474,0.084703
20071107,0.05118 ,0.063801,0.092565
20071108,0.055195,0.067315,0.094804
20071109,0.054261,0.067251,        
20071113,0.050322,0.062457,0.090158
20071114,0.047159,0.059029,0.088648
20071115,0.054005,0.064673,0.089308
20071116,0.050387,0.062631,0.0868  
20071119,0.054699,0.067873,0.090492
20071120,0.05578 ,0.06864 ,0.09165 
20071121,0.060441,0.074565,0.1001  
20071123,0.059809,0.074332,0.10074 
20071126,0.066505,0.082788,0.10871 
20071127,0.065531,0.082656,0.11363 
20071128,0.059381,0.076313,0.1072  
20071129,0.061349,0.078917,0.10979 
20071130,0.060641,0.07629 ,0.10496 
20071203,0.06677 ,0.081966,0.11156 
20071204,0.065521,0.083852,0.11486 
20071205,0.06424 ,0.083433,0.11323 
20071206,0.05986 ,0.078363,0.11185 
20071207,0.057277,0.076561,0.10912 
20071210,0.058553,0.078242,0.11388 
20071211,0.061574,0.080562,0.11085 
20071212,0.058842,0.077219,0.11006 
20071213,0.058627,0.077004,0.112   
20071214,0.057786,0.073696,0.10867 
20071217,0.057065,0.0735  ,0.10672 
20071218,0.058884,0.076527,0.10818 
20071219,0.059879,0.07794 ,0.11143 
20071220,0.060752,0.080806,0.11626 
20071221,0.05557 ,0.075388,0.11356 
20071224,0.059018,0.07926 ,0.11971 
20071226,0.053574,0.074631,0.11307 
20071227,0.053668,0.075685,0.11098 
20071228,0.05744 ,0.077329,0.11288 
20071231,0.060454,0.081024,0.11667 
20080102,0.060132,0.079737,0.11551 
20080103,0.056379,0.077398,0.1118  
20080104,0.055935,0.074941,0.10641 
20080107,0.05428 ,0.073235,0.10664 
20080108,0.054184,0.073226,0.10586 
20080109,0.05505 ,0.073363,0.10616 
20080110,0.052363,0.069747,0.10315 
20080111,0.055253,0.073041,0.10658 
20080114,0.056362,0.07392 ,0.10716 
20080115,0.054991,0.074694,0.10757 
20080116,0.054052,0.073605,0.1085  
20080117,0.05435 ,0.07595 ,0.11037 
20080118,0.055715,0.078466,0.11308 
20080122,0.062071,0.057651,0.12731 
20080123,0.068162,0.095752,0.13833 
20080124,0.070563,0.098823,0.14386 
20080125,0.069975,0.09812 ,0.13964 
20080128,0.070427,0.098227,0.14051 
20080129,0.06566 ,0.091561,0.13218 
20080130,0.059902,0.083971,0.1247  
20080131,0.064395,0.089212,0.12985 
20080201,0.059985,0.083292,0.12131 
20080204,0.062296,0.0861  ,0.12642 
20080205,0.065671,0.088746,0.12912 
20080206,0.064285,0.088666,0.12816 
20080207,0.063018,0.088139,0.12822 
20080208,0.06623 ,0.092158,0.13561 
20080211,0.066606,0.092608,0.13571 
20080212,0.064793,0.089837,0.13316 
20080213,0.064497,0.089379,0.13198 
20080214,0.066094,0.092665,0.13848 
20080215,0.066327,0.092248,0.13686 
20080219,0.066964,0.09321 ,0.1405  
20080220,0.069082,0.096681,0.14259 
20080221,0.069866,0.094948,0.14199 
20080222,0.070079,0.095338,0.14265 
20080225,0.070955,0.096798,0.14478 
20080226,0.065834,0.090956,0.13877 
20080227,0.065777,0.090372,0.13562 
20080228,0.066309,0.092055,0.13698 
20080229,0.070136,0.096409,0.14348 
20080303,0.070901,0.09733 ,0.14449 
20080304,0.071925,0.1009  ,0.14784 
20080305,0.069017,0.095628,0.14304 
20080306,0.071678,0.098352,0.14699 
20080307,0.070725,0.098903,0.14692 
20080310,0.072467,0.099581,0.14886 
20080311,0.066554,0.092058,0.14111 
20080312,0.067026,0.091776,0.13846 
20080313,0.067096,0.093239,0.14088 
20080314,0.073161,0.099009,0.14599 
20080317,0.079395,0.10495 ,0.1525  
20080318,0.068802,0.094248,0.13979 
20080319,0.070398,0.096445,0.13833 
20080320,0.06845 ,0.094656,0.13751 
20080324,0.068774,0.097284,0.14271 
20080325,0.07021 ,0.097705,0.14168 
20080326,0.068998,0.096009,0.13952 
20080327,0.066121,0.091632,0.13485 
20080328,0.064583,0.08929 ,0.13014 
20080331,0.066088,0.090702,0.1317  
20080401,0.061241,0.086772,0.12698 
20080402,0.057503,0.082707,0.12062 
20080403,0.05578 ,0.078496,0.11701 
20080404,0.053575,0.075713,0.1106  
20080407,0.052985,0.074678,0.10873 
20080408,0.052228,0.072785,0.1081  
20080409,0.055392,0.074927,0.10986 
20080410,0.055088,0.075085,0.10936 
20080411,0.056011,0.075637,0.1094  
20080414,        ,0.07666 ,0.11183 
20080415,        ,0.078586,0.11537 
20080416,        ,0.082373,0.1201  
20080417,        ,0.081984,0.11832 
20080418,        ,0.077145,0.11003 
20080421,        ,0.075769,0.1106  
20080422,        ,0.076784,0.11128 
20080423,0.059212,0.076854,0.11203 
20080424,0.059484,0.077346,0.11072 
20080425,0.058473,0.077875,0.11042 
20080428,0.060102,0.080276,0.11355 
20080429,0.059512,0.078932,0.11355 
20080430,0.055989,0.075114,0.10947 
20080501,0.05357 ,0.071823,0.10502 
20080502,0.053114,0.070655,0.10456 
20080505,0.055337,0.074449,0.11008 
20080506,0.056922,0.075898,0.10948 
20080507,0.056902,0.076529,0.11165 
20080508,0.057892,0.07723 ,0.11246 
20080509,0.057478,0.076634,0.11014 
20080512,0.058175,0.076946,0.11152 
20080513,0.058427,0.076938,0.11192 
20080514,0.057833,0.076254,0.11146 
20080515,0.057266,0.073939,0.10892 
20080516,0.054644,0.070798,0.10277 
20080519,0.056651,0.07375 ,0.10614 
20080520,0.057008,0.074183,0.10591 
20080521,0.056711,0.073698,0.10415 
20080522,0.058255,0.07597 ,0.10737 
20080523,0.057646,0.076148,0.10804 
20080527,0.060213,0.079197,0.11151 
20080528,0.062469,0.082278,0.11449 
20080529,0.065353,0.085367,0.1182  
20080530,0.063506,0.083212,0.11368 
20080602,0.06648 ,0.085594,0.11795 
20080603,0.066837,0.085827,0.11599 
20080604,0.064861,0.084617,0.11434 
20080605,0.065371,0.086233,0.1155  
20080606,0.067485,0.088159,0.11927 
20080609,0.076016,0.097946,0.12974 
20080610,0.076465,0.0992  ,0.12921 
20080611,0.07191 ,0.092206,0.12216 
20080612,0.072354,0.093391,0.12247 
20080613,0.074674,0.096488,0.12264 
20080616,0.069785,0.090706,0.11645 
20080617,0.066405,0.085354,0.11133 
20080618,0.068756,0.086108,0.10998 
20080619,0.066257,0.083784,0.10569 
20080620,0.0697  ,0.086346,0.10441 
20080623,0.070994,0.087624,0.10555 
20080624,0.067891,0.084244,0.09933 
20080625,0.06578 ,0.082678,0.097653
20080626,0.066897,0.081682,0.09881 
20080627,0.066184,0.079374,0.091425
20080630,0.063331,0.077271,0.09054 
20080701,0.065645,0.078821,0.094874
20080702,0.067004,0.080882,0.098241
20080703,0.063318,0.076799,0.094016
20080707,0.064208,0.077679,0.095771
20080708,0.061826,0.076401,0.093483
20080709,0.060122,0.072497,0.090083
20080710,0.063279,0.075517,0.0932  
20080711,0.068926,0.085066,0.10725 
20080714,0.068341,0.08346 ,0.10701 
20080715,0.06934 ,0.08458 ,0.10707 
20080716,0.06319 ,0.082371,0.10827 
20080717,0.063957,0.083433,0.1084  
20080718,0.063549,0.082793,0.10805 
20080721,0.067437,0.084195,0.10807 
20080722,0.065996,0.080458,0.10212 
20080723,0.066196,0.080261,0.10159 
20080724,0.065525,0.076965,0.09756 
20080725,0.064761,0.077496,0.098709
20080728,0.067046,0.080155,0.10282 
20080729,0.064611,0.080095,0.10091 
20080730,0.063728,0.081109,0.10234 
20080731,0.061693,0.077449,0.099153
20080801,0.061041,0.075243,0.096482
20080804,0.061589,0.076696,0.097888
20080805,0.058247,0.074353,0.09648 
20080806,0.056717,0.072708,0.096126
20080807,0.056283,0.071494,0.096002
20080808,0.055516,0.071046,0.093284
20080811,0.056231,0.07413 ,0.097268
20080812,0.054944,0.073652,0.096707
20080813,0.058487,0.076525,0.10396 
20080814,0.055567,0.075009,0.10209 
20080815,0.057975,0.075242,0.10139 
20080818,0.059943,0.078684,0.10557 
20080819,0.058745,0.077537,0.10309 
20080820,0.058903,0.077238,0.10084 
20080821,0.059553,0.077794,0.10185 
20080822,0.057467,0.074954,0.096767
20080825,0.064386,0.07772 ,0.098458
20080826,0.06049 ,0.078297,0.096959
20080827,0.058634,0.076728,0.0956  
20080828,0.05683 ,0.076155,0.09482 
20080829,0.057033,0.075791,0.0946  
20080902,0.057502,0.077706,0.096852
20080903,0.057523,0.076964,0.095249
20080904,0.058818,0.077899,0.097294
20080905,0.056223,0.074334,0.094509
20080908,0.063267,0.082744,0.10358 
20080909,0.068733,0.088381,0.11338 
20080910,0.067205,0.088059,0.11189 
20080911,0.068676,0.090478,0.11366 
20080912,0.069544,0.093088,0.11436 
20080915,0.083836,0.10727 ,0.13336 
20080916,0.077302,0.10615 ,0.14752 
20080917,0.082712,0.11093 ,0.15277 
20080918,0.081751,0.11161 ,0.15408 
20080919,0.074217,0.10278 ,0.13917 
20080922,0.075418,0.10232 ,0.14167 
20080923,0.07752 ,0.10477 ,0.14129 
20080924,0.081231,0.10706 ,0.14381 
20080925,0.079591,0.10495 ,0.1407  
20080926,0.083144,0.10824 ,0.14237 
20080929,0.096323,0.11965 ,0.15569 
20080930,0.090052,0.12002 ,0.15918 
20081001,0.085004,0.11432 ,0.1501  
